time,timeDate,close,high,low,open,volumefrom,volumeto
1.52055E+12,2018-03-09,6.02,6.18,5.21,6.1,9714270.53,54802035.63
1.52064E+12,2018-03-10,5.64,6.45,5.61,6.02,5769808,34772317.71
1.52073E+12,2018-03-11,6.04,6.2,5.41,5.64,4639443.94,26935027.41
1.52081E+12,2018-03-12,5.72,6.18,5.58,6.04,4058232.17,23819476.76
1.5209E+12,2018-03-13,5.79,5.94,5.54,5.72,3834948.11,22139945.27
1.52099E+12,2018-03-14,5.28,6.03,5.16,5.79,4218424.9,22907530.7
1.52107E+12,2018-03-15,5.12,5.33,4.79,5.28,7327166.38,37002691.75
1.52116E+12,2018-03-16,5.04,5.32,4.86,5.12,3899113.95,19975948.01
1.52124E+12,2018-03-17,4.63,5.09,4.53,5.04,3740617.74,18106075.67
1.52133E+12,2018-03-18,4.62,4.77,3.89,4.63,11441781.94,49194100.38
1.52142E+12,2018-03-19,6.18,6.26,4.52,4.62,15003182.41,77909968.02
1.5215E+12,2018-03-20,5.93,6.35,5.34,6.18,14304199.83,84203796.73
1.52159E+12,2018-03-21,6.9,7.28,5.84,5.93,13905314,89502747.28
1.52168E+12,2018-03-22,6.89,7.25,6.14,6.9,14307930.08,96445849.18
1.52176E+12,2018-03-23,6.94,7.07,6.22,6.89,12384697.29,82632857.83
1.52185E+12,2018-03-24,6.51,7.08,6.48,6.94,6153071.79,42126043.73
1.52194E+12,2018-03-25,6.43,6.67,6.37,6.51,3853413.78,25159269.81
1.52202E+12,2018-03-26,5.78,6.51,5.26,6.43,15561842.78,89497826.59
1.52211E+12,2018-03-27,5.8,6.52,5.18,5.78,18832431.59,109861151.9
1.5222E+12,2018-03-28,6.2,6.5,5.62,5.8,8068603.63,49373112.57
1.52228E+12,2018-03-29,5.88,6.29,5.75,6.2,11640925.68,69581065.49
1.52237E+12,2018-03-30,6.01,6.18,5.7,5.88,10157033.8,60017503.51
1.52245E+12,2018-03-31,5.93,6.16,5.86,6.01,4065109.78,24496899.27
1.52254E+12,2018-04-01,5.6,5.99,5.12,5.93,8789092.42,48725464.24
1.52263E+12,2018-04-02,5.82,5.9,5.5,5.6,4857511.92,27703153.86
1.52271E+12,2018-04-03,6.02,6.15,5.74,5.82,4415876.8,26234452.76
1.5228E+12,2018-04-04,5.67,6.07,5.5,6.02,4037485.67,23165677.78
1.52289E+12,2018-04-05,6.33,6.41,5.41,5.67,8714599.22,51809541.01
1.52297E+12,2018-04-06,5.84,6.38,5.67,6.33,8877920.3,52669141.86
1.52306E+12,2018-04-07,5.9,6.01,5.78,5.84,2546048.75,15067894.52
1.52315E+12,2018-04-08,5.98,6.02,5.84,5.9,2068643.28,12273126.11
1.52323E+12,2018-04-09,5.86,6.09,5.75,5.98,3893243.82,22941517.6
1.52332E+12,2018-04-10,6,6.08,5.75,5.86,3483406.81,20718978.25
1.5234E+12,2018-04-11,8.52,8.9,5.97,6,29057229.38,217616413.6
1.52349E+12,2018-04-12,8.83,9.28,7.86,8.52,27002197.97,234863030.8
1.52358E+12,2018-04-13,8.82,9.57,8.6,8.83,14863149.91,135286684.3
1.52366E+12,2018-04-14,8.71,9.23,8.11,8.82,9526593.12,81661653.57
1.52375E+12,2018-04-15,8.53,8.81,7.81,8.71,9620592.44,80533722.5
1.52384E+12,2018-04-16,8.12,8.53,7.81,8.53,7557276.59,61235004.13
1.52392E+12,2018-04-17,8.5,9.1,8.09,8.12,9651903.21,83929179.7
1.52401E+12,2018-04-18,9.04,9.23,8.45,8.5,7043747.86,62447868.17
1.5241E+12,2018-04-19,9.48,9.48,8.9,9.04,6886788.51,63223176.37
1.52418E+12,2018-04-20,11.45,11.7,9.46,9.48,19629991.97,207249542.5
1.52427E+12,2018-04-21,11.14,11.63,10.22,11.45,11782970.13,128491247.1
1.52436E+12,2018-04-22,11.3,11.88,10.75,11.14,11155845.08,127952500
1.52444E+12,2018-04-23,11.62,12.03,11.23,11.3,8082528.47,93683579.38
1.52453E+12,2018-04-24,15.11,16.14,11.61,11.62,32307325.5,451361989.7
1.52461E+12,2018-04-25,14.46,15.52,13.37,15.11,28744656.57,414467803.9
1.5247E+12,2018-04-26,15.44,15.59,13.85,14.46,12279671.96,180832731.1
1.52479E+12,2018-04-27,16.61,17.9,14.77,15.44,16356855.08,268945991
1.52487E+12,2018-04-28,18.78,19.49,16.44,16.61,18232718.88,336795670.4
1.52496E+12,2018-04-29,21.41,23.02,18.74,18.78,25911403.23,535736275.7
1.52505E+12,2018-04-30,17.46,21.64,16.52,21.41,26020638.36,475578188.2
1.52513E+12,2018-05-01,18.74,19.03,15.92,17.46,19652129,337742031.6
1.52522E+12,2018-05-02,19.23,19.62,18.18,18.74,12953705.12,243458284.9
1.52531E+12,2018-05-03,17.67,19.35,16.86,19.23,13481970.2,241714019.6
1.52539E+12,2018-05-04,17.05,18.04,16.24,17.67,8573947.52,146875689.5
1.52548E+12,2018-05-05,17.77,18.65,17.02,17.05,7319425.67,132491229.6
1.52556E+12,2018-05-06,17.39,17.99,16.55,17.77,7649620.87,132244229.9
1.52565E+12,2018-05-07,17.8,18.42,16.62,17.39,11377363.71,200543250.6
1.52574E+12,2018-05-08,17.96,18.96,17.68,17.8,7640087.74,139276323.9
1.52582E+12,2018-05-09,17.79,18.09,16.99,17.96,6693427.14,117484283.8
1.52591E+12,2018-05-10,17.32,18.75,17.32,17.79,8002505.97,144278684.5
1.526E+12,2018-05-11,14.82,17.65,13.92,17.32,29279837.75,447646972.9
1.52608E+12,2018-05-12,13.95,15.14,12.07,14.82,26639984.19,360573041.1
1.52617E+12,2018-05-13,14.59,15.12,13.41,13.95,10695806.32,152739698.5
1.52626E+12,2018-05-14,13.8,14.72,12.94,14.59,13017242.69,180775937.5
1.52634E+12,2018-05-15,12.8,14.39,12.4,13.8,9680670.9,129442284.8
1.52643E+12,2018-05-16,12.67,13.07,11.83,12.8,11631860.46,142718703.7
1.52652E+12,2018-05-17,12.23,13.95,12,12.67,12935272.79,168428381.4
1.5266E+12,2018-05-18,12.91,13.2,11.91,12.23,12144129.25,151794322.8
1.52669E+12,2018-05-19,13.12,13.34,12.47,12.91,5054449.63,65206856.65
1.52677E+12,2018-05-20,13.95,14.19,12.93,13.12,7224457.25,98996985.58
1.52686E+12,2018-05-21,13.43,14.16,13.11,13.95,5634141.91,76406114.34
1.52695E+12,2018-05-22,12.11,13.45,11.94,13.43,9365141.36,118984066.9
1.52703E+12,2018-05-23,10.67,12.34,10.46,12.11,19148869.63,215642423.7
1.52712E+12,2018-05-24,12.75,12.88,10.34,10.67,18389473.99,211297652
1.52721E+12,2018-05-25,12.18,12.79,11.56,12.75,12148318.54,147302302.1
1.52729E+12,2018-05-26,12.21,12.87,11.85,12.18,6808395.1,84823677.05
1.52738E+12,2018-05-27,12.44,12.57,11.94,12.21,5799524.39,71218985.56
1.52747E+12,2018-05-28,11.51,12.98,11.3,12.44,12407353.66,149549332.6
1.52755E+12,2018-05-29,12.14,12.49,10.71,11.51,17682930.01,204657987
1.52764E+12,2018-05-30,11.88,12.64,11.68,12.14,10020188.48,120999468.4
1.52772E+12,2018-05-31,12.23,12.7,11.82,11.88,7589530.77,93351499.27
1.52781E+12,2018-06-01,12.23,12.35,11.89,12.23,7385651.92,89582640.54
1.5279E+12,2018-06-02,14.62,15.54,12.11,12.23,23818621.91,337464603.3
1.52798E+12,2018-06-03,14.52,15.42,14.25,14.62,11674822.55,172102428.7
1.52807E+12,2018-06-04,13.43,14.86,13.25,14.52,10976048.11,151008581.3
1.52816E+12,2018-06-05,14.15,14.28,12.84,13.43,10722889.42,146102109.1
1.52824E+12,2018-06-06,13.91,14.27,13.34,14.15,7421132.26,102696368.3
1.52833E+12,2018-06-07,14.6,14.62,13.67,13.91,7671858.86,108074993
1.52842E+12,2018-06-08,14.01,14.79,13.56,14.6,10237888.39,144020309.7
1.5285E+12,2018-06-09,14.11,14.97,13.96,14.01,8450880.89,122397842.2
1.52859E+12,2018-06-10,11.01,14.11,10.05,14.11,29925285.6,360036842.9
1.52868E+12,2018-06-11,11.3,11.44,10.41,11.01,12679694.05,138303311.1
1.52876E+12,2018-06-12,9.98,11.32,9.59,11.3,10055583.13,104367792.9
1.52885E+12,2018-06-13,10,10.31,9.1,9.98,13929276.52,136455160.3
1.52893E+12,2018-06-14,11.25,11.65,9.44,10,15861370.13,167905845.8
1.52902E+12,2018-06-15,10.54,11.25,10.36,11.25,9361592.1,101312867.5
1.52911E+12,2018-06-16,10.54,10.81,10.12,10.54,6593451.83,69258904.92
1.52919E+12,2018-06-17,10.34,10.75,10.27,10.54,3406279.59,35757903.9
1.52928E+12,2018-06-18,10.73,10.91,10.13,10.34,5443345.45,56960426.2
1.52937E+12,2018-06-19,10.7,10.91,10.45,10.73,4262274.62,45322164.7
1.52945E+12,2018-06-20,10.43,10.84,10.2,10.7,5978129.26,62478883.41
1.52954E+12,2018-06-21,10.41,10.88,10.18,10.43,4554887.38,47935977.53
1.52963E+12,2018-06-22,8.53,10.45,8.24,10.41,18658420.02,167733079.5
1.52971E+12,2018-06-23,8.37,8.78,8.02,8.52,7505260.01,62386555.8
1.5298E+12,2018-06-24,8.05,8.44,6.9,8.37,24506915.45,185123451.8
1.52988E+12,2018-06-25,8.18,8.49,7.71,8.05,10742810.33,86951796.17
1.52997E+12,2018-06-26,7.36,8.25,7.34,8.18,9453750.86,73956325.25
1.53006E+12,2018-06-27,7.99,8.26,7.26,7.36,10146916.45,78775579.4
1.53014E+12,2018-06-28,7.38,8.07,7.3,7.99,8070253.62,61912498.15
1.53023E+12,2018-06-29,7.75,7.96,7.04,7.38,10020850.62,74229595.75
1.53032E+12,2018-06-30,8.12,8.32,7.75,7.75,7967113.79,64315477.49
1.5304E+12,2018-07-01,8.13,8.25,7.77,8.12,4457305.98,35793533.43
1.53049E+12,2018-07-02,8.98,9.19,7.91,8.13,10900810.62,94478199.09
1.53058E+12,2018-07-03,8.81,9.44,8.72,8.98,10298205.93,93408111.24
1.53066E+12,2018-07-04,8.91,9.43,8.52,8.81,7261843.39,65182768.62
1.53075E+12,2018-07-05,8.85,9.2,8.67,8.91,6797887.18,60729345.72
1.53084E+12,2018-07-06,8.63,8.88,8.32,8.85,6183029.3,52986545.87
1.53092E+12,2018-07-07,8.86,8.93,8.38,8.63,3645209.66,31370501.49
1.53101E+12,2018-07-08,8.71,9.01,8.69,8.86,3462217.59,30583818.12
1.53109E+12,2018-07-09,7.69,8.74,7.43,8.71,8335405.43,68205938.23
1.53118E+12,2018-07-10,7.14,7.79,7.06,7.69,12247531.5,91033193.22
1.53127E+12,2018-07-11,7.16,7.41,6.76,7.14,9517593.01,66979170.44
1.53135E+12,2018-07-12,6.92,7.17,6.56,7.16,9519959.85,64342083.2
1.53144E+12,2018-07-13,6.9,7.24,6.69,6.92,7340891.41,51379058
1.53153E+12,2018-07-14,6.94,7.1,6.79,6.9,3952926.47,27473391.95
1.53161E+12,2018-07-15,7.4,7.52,6.88,6.94,5905265.07,42787961.69
1.5317E+12,2018-07-16,8.1,8.18,7.24,7.4,9838584.76,76490740.61
1.53179E+12,2018-07-17,8.78,8.98,7.84,8.1,11301003.97,95076480.8
1.53187E+12,2018-07-18,8.6,9.35,8.45,8.78,11069234.19,98469960.9
1.53196E+12,2018-07-19,8.42,8.75,8.15,8.6,8461599.28,71205514.02
1.53204E+12,2018-07-20,7.85,8.55,7.71,8.42,11974405.26,97634360.05
1.53213E+12,2018-07-21,8,8.25,7.59,7.85,4912682.68,39094893.7
1.53222E+12,2018-07-22,7.85,8.29,7.7,8,5564336.42,44665914.18
1.5323E+12,2018-07-23,7.93,8.43,7.79,7.85,8058721.88,65286043.08
1.53239E+12,2018-07-24,8.59,8.69,7.71,7.93,11090008.01,91887949.02
1.53248E+12,2018-07-25,8.53,8.96,8.36,8.59,7810544.02,67572226.16
1.53256E+12,2018-07-26,8.31,8.87,8.2,8.53,6039809.84,51581216.29
1.53265E+12,2018-07-27,8.43,8.53,8.02,8.31,6519715.64,53830349.34
1.53274E+12,2018-07-28,8.37,8.45,8.13,8.43,2411963.67,19985772.88
1.53282E+12,2018-07-29,8.34,8.46,8.14,8.37,2231030.69,18503121.08
1.53291E+12,2018-07-30,7.74,8.35,7.42,8.34,9093257.69,71349159.35
1.533E+12,2018-07-31,7.33,7.74,7.1,7.74,7308258.06,53652729.46
1.53308E+12,2018-08-01,7.23,7.41,6.82,7.33,7769803.55,55559957.14
1.53317E+12,2018-08-02,7.02,7.33,6.9,7.23,5226522.91,37020891.02
1.53325E+12,2018-08-03,7.18,7.25,6.84,7.02,4874150.93,34342751.45
1.53334E+12,2018-08-04,6.98,7.3,6.88,7.18,3421713.28,24147281.7
1.53343E+12,2018-08-05,7.03,7.11,6.89,6.98,2680772.2,18779402.1
1.53351E+12,2018-08-06,7.06,7.16,6.94,7.03,2810406.5,19719770.88
1.5336E+12,2018-08-07,6.57,7.23,6.5,7.06,7092157.98,48829965.07
1.53369E+12,2018-08-08,5.59,6.57,5.32,6.57,19007253.17,110710996.8
1.53377E+12,2018-08-09,5.76,5.94,5.41,5.59,9169429.85,52162934.55
1.53386E+12,2018-08-10,5.24,5.81,5.16,5.76,14325515.9,78525927.15
1.53395E+12,2018-08-11,4.96,5.33,4.82,5.24,13596800.55,68924438.84
1.53403E+12,2018-08-12,4.96,5.17,4.89,4.96,7578239.68,38117190.95
1.53412E+12,2018-08-13,4.58,5.17,4.47,4.96,10876362.34,52693161.35
1.5342E+12,2018-08-14,4.57,4.6,4.18,4.58,11617136.1,50476645.53
1.53429E+12,2018-08-15,4.63,4.92,4.56,4.57,9872348.99,46597994.53
1.53438E+12,2018-08-16,4.51,4.81,4.42,4.63,7143637.74,33074605.77
1.53446E+12,2018-08-17,5.58,5.59,4.49,4.51,14228762,71725388.53
1.53455E+12,2018-08-18,5.08,5.65,4.81,5.58,12632047.11,65785337.71
1.53464E+12,2018-08-19,5.29,5.38,4.94,5.08,7324518.42,38012475.41
1.53472E+12,2018-08-20,4.7,5.35,4.66,5.29,9595594.46,48054932.87
1.53481E+12,2018-08-21,4.9,4.97,4.66,4.7,7075385.23,33933438.97
1.5349E+12,2018-08-22,4.71,5.36,4.5,4.9,14274765.73,70400397.57
1.53498E+12,2018-08-23,4.9,4.95,4.67,4.71,5792528.9,27773012.81
1.53507E+12,2018-08-24,5.05,5.12,4.77,4.9,7594069.3,37612351.32
1.53516E+12,2018-08-25,5.04,5.07,4.91,5.05,3317946.68,16613047
1.53524E+12,2018-08-26,4.95,5.06,4.82,5.04,3565634.57,17478057.41
1.53533E+12,2018-08-27,5.38,5.43,4.91,4.95,8784977.67,45582267.97
1.53541E+12,2018-08-28,5.91,6.04,5.3,5.38,11346605.49,63731634.62
1.5355E+12,2018-08-29,6.13,6.5,5.79,5.91,15199112.96,92876086.37
1.53559E+12,2018-08-30,6.07,6.27,5.75,6.13,10069557.13,59816307.92
1.53567E+12,2018-08-31,6.4,6.49,5.94,6.07,9176765.71,57318586.59
1.53576E+12,2018-09-01,6.66,6.83,6.4,6.4,9843898.79,65690042.68
1.53585E+12,2018-09-02,6.64,6.7,6.32,6.66,6740222.1,43898493.24
1.53593E+12,2018-09-03,6.47,6.73,6.37,6.64,5076081.76,33022443.51
1.53602E+12,2018-09-04,6.48,6.66,6.32,6.47,6582937.68,42802120.75
1.53611E+12,2018-09-05,5.16,6.6,5.13,6.48,19459116.3,112472814.9
1.53619E+12,2018-09-06,5.23,5.24,4.84,5.16,14445361.72,72797488.26
1.53628E+12,2018-09-07,5.06,5.33,4.91,5.23,9625667.31,49070740.58
1.53636E+12,2018-09-08,4.74,5.15,4.61,5.06,5750343.89,28017187.17
1.53645E+12,2018-09-09,4.94,5.17,4.66,4.74,7800187.15,38739892.33
1.53654E+12,2018-09-10,5.03,5.12,4.88,4.94,4663268.84,23352370.16
1.53662E+12,2018-09-11,4.99,5.09,4.73,5.03,6254786.76,30773479.34
1.53671E+12,2018-09-12,4.94,5,4.77,4.99,5844502.55,28426417.73
1.5368E+12,2018-09-13,5.39,5.55,4.93,4.94,11495628.76,60336501.4
1.53688E+12,2018-09-14,5.23,5.54,5.13,5.39,7867946.53,41815442.46
1.53697E+12,2018-09-15,5.34,5.53,5.21,5.23,4094004.05,22094880.39
1.53706E+12,2018-09-16,5.41,5.49,5.2,5.34,3324609.9,17810391.93
1.53714E+12,2018-09-17,4.84,5.48,4.65,5.41,12793533.62,64028118.21
1.53723E+12,2018-09-18,5.06,5.27,4.76,4.84,10494271.89,52279212.74
1.53732E+12,2018-09-19,5.25,5.37,4.91,5.06,7646109.45,39164598.3
1.5374E+12,2018-09-20,5.77,5.95,5.18,5.25,9555652.35,52380313.77
1.53749E+12,2018-09-21,6.19,6.22,5.64,5.77,13220114.95,77681128.68
1.53757E+12,2018-09-22,5.94,6.31,5.78,6.19,6972952.89,41818916.54
1.53766E+12,2018-09-23,6.03,6.16,5.82,5.94,4269695.17,25650945.51
1.53775E+12,2018-09-24,5.67,6.04,5.59,6.03,5724239.64,32937405.78
1.53783E+12,2018-09-25,5.42,5.67,5,5.67,12702200.56,66871829.61
1.53792E+12,2018-09-26,5.55,5.78,5.24,5.42,6605062.71,36419359.96
1.53801E+12,2018-09-27,5.82,5.97,5.35,5.55,7113522.69,40266862.95
1.53809E+12,2018-09-28,5.76,6.05,5.65,5.82,8859460.03,51885357.8
1.53818E+12,2018-09-29,5.75,5.83,5.45,5.76,4030560.7,22807230.28
1.53827E+12,2018-09-30,5.72,5.95,5.33,5.75,8029104.87,45211664.09
1.53835E+12,2018-10-01,5.74,5.85,5.51,5.72,5322205.93,30234990.46
1.53844E+12,2018-10-02,5.62,5.78,5.53,5.74,3551199.53,20090446.21
1.53852E+12,2018-10-03,5.62,5.69,5.41,5.62,3553606.48,19711079
1.53861E+12,2018-10-04,5.8,5.9,5.6,5.62,5342177.6,30740107.91
1.5387E+12,2018-10-05,5.83,5.93,5.66,5.8,3793551.53,21892983.4
1.53878E+12,2018-10-06,5.73,5.86,5.67,5.83,1766942.12,10165767.97
1.53887E+12,2018-10-07,5.76,5.8,5.63,5.73,2490446.29,14202001.41
1.53896E+12,2018-10-08,5.94,6.04,5.73,5.76,5817428.01,34395844.48
1.53904E+12,2018-10-09,5.92,5.98,5.84,5.94,2361604.48,13969202.81
1.53913E+12,2018-10-10,5.92,5.96,5.8,5.92,2413630.04,14203330.67
1.53922E+12,2018-10-11,5.09,5.92,5,5.92,12738649.2,68706114.14
1.5393E+12,2018-10-12,5.2,5.32,5.01,5.09,3663214.13,19057204.26
1.53939E+12,2018-10-13,5.3,5.34,5.17,5.2,1316488.62,6943436.45
1.53948E+12,2018-10-14,5.2,5.33,5.17,5.3,1506902.84,7925901.81
1.53956E+12,2018-10-15,5.59,6.08,5.15,5.2,12582915.86,71159391.46
1.53965E+12,2018-10-16,5.57,5.67,5.47,5.59,1932775.68,10730424.9
1.53973E+12,2018-10-17,5.56,5.62,5.5,5.57,1148820.55,6384244
1.53982E+12,2018-10-18,5.46,5.67,5.38,5.56,2677431.65,14742829.02
1.53991E+12,2018-10-19,5.4,5.48,5.33,5.46,2781123.4,15019585.21
1.53999E+12,2018-10-20,5.45,5.51,5.38,5.4,1310355.41,7162590.11
1.54008E+12,2018-10-21,5.51,5.65,5.41,5.45,1709231.11,9470172.52
1.54017E+12,2018-10-22,5.46,5.56,5.43,5.51,1031675.61,5655898.52
1.54025E+12,2018-10-23,5.49,5.53,5.41,5.46,1572519.64,8602939.75
1.54034E+12,2018-10-24,5.43,5.52,5.42,5.49,1827778.53,9998726.15
1.54043E+12,2018-10-25,5.43,5.47,5.37,5.43,890636.07,4831926.38
1.54051E+12,2018-10-26,5.45,5.51,5.38,5.43,1458704.64,7938337.99
1.5406E+12,2018-10-27,5.42,5.46,5.4,5.45,491773.46,2668567.26
1.54068E+12,2018-10-28,5.44,5.47,5.41,5.42,627386.61,3408087.19
1.54077E+12,2018-10-29,5.15,5.45,5.05,5.44,4699417.73,24709148.32
1.54086E+12,2018-10-30,5.14,5.18,5.11,5.15,716166.33,3690154.07
1.54094E+12,2018-10-31,5.25,5.31,5.08,5.14,2052953.67,10707786.97
1.54103E+12,2018-11-01,5.29,5.31,5.23,5.25,736252.62,3872041.84
1.54112E+12,2018-11-02,5.4,5.42,5.29,5.29,1798559.02,9652607.58
1.5412E+12,2018-11-03,5.32,5.41,5.28,5.4,1257961.92,6706621.65
1.54129E+12,2018-11-04,5.54,5.61,5.3,5.32,2641440.79,14466708
1.54138E+12,2018-11-05,5.51,5.56,5.42,5.54,1278857.82,7023898.63
1.54146E+12,2018-11-06,5.78,5.79,5.49,5.51,3098537.6,17540605.32
1.54155E+12,2018-11-07,5.67,5.83,5.62,5.78,1944356.12,11130779.39
1.54164E+12,2018-11-08,5.53,5.7,5.5,5.67,2101588.88,11694317.21
1.54172E+12,2018-11-09,5.41,5.58,5.37,5.53,2266042.53,12433200.21
1.54181E+12,2018-11-10,5.43,5.47,5.4,5.41,975456.18,5298131.21
1.54189E+12,2018-11-11,5.49,5.52,5.29,5.43,1267771.67,6830459.75
1.54198E+12,2018-11-12,5.46,5.52,5.39,5.49,1002971.66,5463106.43
1.54207E+12,2018-11-13,5.29,5.47,5.14,5.46,2769342.11,14683869.81
1.54215E+12,2018-11-14,4.75,5.33,4.46,5.29,14370090.2,68628598.58
1.54224E+12,2018-11-15,4.76,4.81,4.28,4.75,9378807.64,42755384.12
1.54233E+12,2018-11-16,4.59,4.8,4.51,4.76,3060106.88,14196294.39
1.54241E+12,2018-11-17,4.63,4.64,4.53,4.59,1155557.05,5302556.47
1.5425E+12,2018-11-18,4.65,4.72,4.58,4.63,1810389.15,8392641.08
1.54259E+12,2018-11-19,4.13,4.65,4.04,4.65,14344787.64,60297897.37
1.54267E+12,2018-11-20,3.81,4.25,3.46,4.13,21454682.28,82209718.55
1.54276E+12,2018-11-21,3.84,3.96,3.63,3.81,6878740.21,26082294.53
1.54284E+12,2018-11-22,3.53,3.91,3.51,3.84,3737781.18,13939327.48
1.54293E+12,2018-11-23,3.66,3.73,3.41,3.53,8980082.93,32065266.84
1.54302E+12,2018-11-24,3.3,3.75,3.19,3.66,9510205.11,32741527.66
1.5431E+12,2018-11-25,3.4,3.51,3.07,3.3,14392605.91,46824026.88
1.54319E+12,2018-11-26,3.24,3.46,3.11,3.4,7052870.55,23103517.76
1.54328E+12,2018-11-27,3.05,3.24,2.86,3.24,8485129.65,25660846.66
1.54336E+12,2018-11-28,3.3,3.4,3.05,3.05,7126284.11,23008481.63
1.54345E+12,2018-11-29,3.04,3.32,2.91,3.3,8195398.68,25195620.3
1.54354E+12,2018-11-30,2.89,3.08,2.81,3.04,7021815.03,20463110.59
1.54362E+12,2018-12-01,2.97,3.07,2.82,2.89,4058420.96,11985346.81
1.54371E+12,2018-12-02,2.87,3.05,2.82,2.97,2920609.9,8609468.61
1.5438E+12,2018-12-03,2.59,2.88,2.53,2.87,5621589.92,15202067.11
1.54388E+12,2018-12-04,2.47,2.65,2.3,2.59,10005612.17,24959144.91
1.54397E+12,2018-12-05,2.19,2.48,2.17,2.47,13993564.62,32048339.33
1.54405E+12,2018-12-06,1.85,2.27,1.84,2.19,17555478.41,36795867.87
1.54414E+12,2018-12-07,1.76,1.88,1.55,1.85,25155682.64,42987238.86
1.54423E+12,2018-12-08,1.85,1.99,1.75,1.76,4828464.69,9165841.99
